date,card,merchant,description,amount,category,is_payment
2025-03-05,"Amex Delta",AMEX,"AMEX RIDESHARE CREDIT",10,"Transportation-Taxis & Coach",1
2025-03-04,"Amex Delta",DELTA,"DELTA AIR LINES",458.18,Travel-Airline,0
2025-03-04,"Chase Sapphire","REPLICATE REPLICATE.COM CA","REPLICATE REPLICATE.COM CA",36.2,,0
2025-03-04,"Chase Sapphire","Amazon.com*BA5AF5453 Amzn.com/bill WA","Amazon.com*BA5AF5453 Amzn.com/bill WA",30.47,,0
2025-03-04,"Chase Sapphire","AMAZON MKTPL*F93ZG1753 Amzn.com/bill WA","AMAZON MKTPL*F93ZG1753 Amzn.com/bill WA",27.27,,0
2025-03-04,"Chase Sapphire","TST* LEVAIN UWS AMSTERDAM NEW YORK NY","TST* LEVAIN UWS AMSTERDAM NEW YORK NY",17.49,,0
2025-03-04,"Chase Sapphire","TST* DIG INN SEASONAL MAR NEW YORK NY","TST* DIG INN SEASONAL MAR NEW YORK NY",14.7,,0
2025-03-04,"Amex Delta",APPLE.COM/BILL,"APPLE.COM/BILL      INTERNET CHARGE     CA",14.38,"Merchandise & Supplies-Internet Purchase",0
2025-03-04,"Chase Sapphire","AMAZON MKTPL*W30358SF3 Amzn.com/bill WA","AMAZON MKTPL*W30358SF3 Amzn.com/bill WA",13.66,,0
2025-03-04,"Chase Sapphire","PAYPAL *UBER 866-576-1039 CA","PAYPAL *UBER 866-576-1039 CA",9.99,,0
2025-03-04,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",9.99,,0
2025-03-04,"Chase Sapphire","SQ *PAUSE CAFE New York NY","SQ *PAUSE CAFE New York NY",4.63,,0
2025-03-04,"Chase Sapphire","RIDGE MINI MARKET NEW YORK NY","RIDGE MINI MARKET NEW YORK NY",4.53,,0
2025-03-03,"Chase Sapphire","Payment Thank You - Web","Payment Thank You - Web",2255,,1
2025-03-03,"Chase Sapphire","OPENAI *CHATGPT SUBSCR OPENAI.COM CA","OPENAI *CHATGPT SUBSCR OPENAI.COM CA",217.75,,0
2025-03-03,"Chase Sapphire","DD *DOORDASH SOOTHRTHA 855-431-0459 CA","DD *DOORDASH SOOTHRTHA 855-431-0459 CA",25.76,,0
2025-03-03,"Chase Sapphire","DD *DOORDASH DUANEREAD 855-431-0459 CA","DD *DOORDASH DUANEREAD 855-431-0459 CA",23.07,,0
2025-03-03,"Chase Sapphire","CITIBIK*2 RIDES HELP.LYFT.COM CA","CITIBIK*2 RIDES HELP.LYFT.COM CA",4.08,,0
2025-03-03,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-03-03,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-03-02,"Amex Delta",Amazon,"Amazon Web Services AWS.Amazon.com      WA",404.76,"Merchandise & Supplies-Internet Purchase",0
2025-03-02,"Chase Sapphire","DD *DOORDASH SIMPIZZA- 855-431-0459 CA","DD *DOORDASH SIMPIZZA- 855-431-0459 CA",27.07,,0
2025-03-02,"Chase Sapphire","DD *DOORDASH WEGMANS 855-431-0459 CA","DD *DOORDASH WEGMANS 855-431-0459 CA",25.17,,0
2025-03-02,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",8.02,,0
2025-03-02,"Amex Delta",Amazon,"Amazon Web Services AWS.Amazon.com      WA",0.03,"Merchandise & Supplies-Internet Purchase",0
2025-03-01,"Chase Sapphire","EATALY NY SALIDO NEW YORK NY","EATALY NY SALIDO NEW YORK NY",70.87,,0
2025-03-01,"Chase Sapphire","Spotify USA 877-7781161 NY","Spotify USA 877-7781161 NY",19.99,,0
2025-03-01,"Chase Sapphire","WAVERLY WINES AND SPIRIT NEW YORK NY","WAVERLY WINES AND SPIRIT NEW YORK NY",17.41,,0
2025-03-01,"Chase Sapphire","SQ *CAFFE VENTO New York NY","SQ *CAFFE VENTO New York NY",6.26,,0
2025-02-28,"Chase Sapphire","LEMONADE INSURANCE LEMONADE.COM NY","LEMONADE INSURANCE LEMONADE.COM NY",88.25,,0
2025-02-28,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",65.55,"Transportation-Taxis & Coach",0
2025-02-28,"Chase Sapphire","UEP*DUNHUANG LANZHOU NOOD NEW YORK NY","UEP*DUNHUANG LANZHOU NOOD NEW YORK NY",63.95,,0
2025-02-28,"Chase Sapphire","DD *DOORDASH RISEWOODF 855-431-0459 CA","DD *DOORDASH RISEWOODF 855-431-0459 CA",61.61,,0
2025-02-28,"Chase Sapphire","TASKRABBIT* RECEIPT WWW.TASKRABBI CA","TASKRABBIT* RECEIPT WWW.TASKRABBI CA",45.21,,0
2025-02-28,"Chase Sapphire","DD *7THSTREETBURGER DOORDASH.COM CA","DD *7THSTREETBURGER DOORDASH.COM CA",15.24,,0
2025-02-28,"Chase Sapphire","RIDGE MINI MARKET NEW YORK NY","RIDGE MINI MARKET NEW YORK NY",9.06,,0
2025-02-28,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",8.02,,0
2025-02-28,"Chase Sapphire","SQ *PAUSE CAFE New York NY","SQ *PAUSE CAFE New York NY",4.63,,0
2025-02-27,"Chase Sapphire","DD *DOORDASH SAFEWAY 855-431-0459 CA","DD *DOORDASH SAFEWAY 855-431-0459 CA",285.14,,0
2025-02-27,"Chase Sapphire","PY *EAST VILLAGE 404-201-6612 NY","PY *EAST VILLAGE 404-201-6612 NY",257,,0
2025-02-27,"Chase Sapphire","DD *DOORDASH ELSINALOE 855-431-0459 CA","DD *DOORDASH ELSINALOE 855-431-0459 CA",61.31,,0
2025-02-27,"Chase Sapphire","DD *DOORDASH MYUNGDONG 855-431-0459 CA","DD *DOORDASH MYUNGDONG 855-431-0459 CA",55.44,,0
2025-02-27,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",29.18,"Transportation-Taxis & Coach",0
2025-02-27,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",17.1,"Transportation-Taxis & Coach",0
2025-02-27,"Chase Sapphire","49 MILE MARKET ST2031 SAN FRANCISCO CA","49 MILE MARKET ST2031 SAN FRANCISCO CA",6.09,,0
2025-02-26,"Chase Sapphire","BURROW 646-588-1588 NY","BURROW 646-588-1588 NY",585.98,,1
2025-02-26,"Chase Sapphire","CRATE AND BARREL #650 NEW YORK NY","CRATE AND BARREL #650 NEW YORK NY",342.19,,1
2025-02-26,"Chase Sapphire","WWW.WEWORK.COM WWW.WEWORK.CO NY","WWW.WEWORK.COM WWW.WEWORK.CO NY",140.4,,0
2025-02-26,"Chase Sapphire","DD *DOORDASH HUNANMIFE 855-431-0459 CA","DD *DOORDASH HUNANMIFE 855-431-0459 CA",99.08,,0
2025-02-26,"Chase Sapphire","TST* BLIND TASTING BEER & SAN CARLOS CA","TST* BLIND TASTING BEER & SAN CARLOS CA",53.75,,0
2025-02-26,"Chase Sapphire","TASKRABBIT* RECEIPT WWW.TASKRABBI CA","TASKRABBIT* RECEIPT WWW.TASKRABBI CA",25.44,,0
2025-02-26,"Chase Sapphire","TASKRABBIT* RECEIPT WWW.TASKRABBI CA","TASKRABBIT* RECEIPT WWW.TASKRABBI CA",25.44,,0
2025-02-26,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",12.11,"Transportation-Taxis & Coach",0
2025-02-26,"Chase Sapphire","OCULUS *2GWF8LUCF2 650-5434800 CA","OCULUS *2GWF8LUCF2 650-5434800 CA",8.7,,0
2025-02-26,"Chase Sapphire","TASKRABBIT* TIP WWW.TASKRABBI CA","TASKRABBIT* TIP WWW.TASKRABBI CA",4.65,,0
2025-02-25,"Amex Delta",DELTA,"DELTA AIR LINES     ATLANTA",691.97,Travel-Airline,1
2025-02-25,"Chase Sapphire","REI.COM 800-426-4840 800-426-4840 WA","REI.COM 800-426-4840 800-426-4840 WA",52.58,,0
2025-02-25,"Chase Sapphire","DD *DOORDASH KAJIKEN 855-431-0459 CA","DD *DOORDASH KAJIKEN 855-431-0459 CA",47.54,,0
2025-02-25,"Chase Sapphire","PEET'S #20502 SAN CARLOS CA","PEET'S #20502 SAN CARLOS CA",3.85,,0
2025-02-25,"Chase Sapphire","SQ *HOUSE OF BAGELS, SAN SAN CARLOS CA","SQ *HOUSE OF BAGELS, SAN SAN CARLOS CA",3.3,,0
2025-02-24,"Amex Delta",DELTA,"DELTA AIR LINES",691.97,Travel-Airline,0
2025-02-24,"Chase Sapphire","AMAZON MKTPLACE PMTS Amzn.com/bill WA","AMAZON MKTPLACE PMTS Amzn.com/bill WA",47.87,,1
2025-02-24,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",41.7,"Transportation-Taxis & Coach",0
2025-02-24,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",40.71,"Transportation-Taxis & Coach",0
2025-02-24,"Chase Sapphire","GRANDPA THAI 131-27305592 IL","GRANDPA THAI 131-27305592 IL",33.64,,0
2025-02-24,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",33.15,"Transportation-Taxis & Coach",0
2025-02-24,"Amex Delta",AplPay,"AplPay CLIPPER SYSTECONCORD             CA",20,"Other-Government Services",0
2025-02-24,"Chase Sapphire","PEET'S #20502 SAN CARLOS CA","PEET'S #20502 SAN CARLOS CA",3.85,,0
2025-02-23,"Chase Sapphire","AMAZON MKTPLACE PMTS Amzn.com/bill WA","AMAZON MKTPLACE PMTS Amzn.com/bill WA",43.5,,1
2025-02-23,"Chase Sapphire","TASKRABBIT* RECEIPT WWW.TASKRABBI CA","TASKRABBIT* RECEIPT WWW.TASKRABBI CA",35.33,,0
2025-02-23,"Chase Sapphire","HLU*HULUPLUS hulu.com/bill CA","HLU*HULUPLUS hulu.com/bill CA",18.99,,0
2025-02-23,"Chase Sapphire","SQ *STUMPTOWN COFFEE ROAS New York NY","SQ *STUMPTOWN COFFEE ROAS New York NY",9.8,,0
2025-02-23,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-02-23,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",8.02,,0
2025-02-23,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-22,"Amex Delta",DELTA,"DELTA AIR LINES",736.96,Travel-Airline,0
2025-02-22,"Chase Sapphire","PY *PJ'S PANCAKE HOUSE PRINCETON NJ","PY *PJ'S PANCAKE HOUSE PRINCETON NJ",48.17,,0
2025-02-22,"Chase Sapphire","AGRICOLA EATERY PRINCETON NJ","AGRICOLA EATERY PRINCETON NJ",46.66,,0
2025-02-22,"Chase Sapphire","TARGET 00011510 PRINCETON NJ","TARGET 00011510 PRINCETON NJ",39.41,,0
2025-02-22,"Chase Sapphire","TST* DOS TOROS - CARMINE NEW YORK NY","TST* DOS TOROS - CARMINE NEW YORK NY",20.88,,0
2025-02-22,"Chase Sapphire","UBER *TRIP HELP.UBER.COM CA","UBER *TRIP HELP.UBER.COM CA",7.91,,0
2025-02-21,"Chase Sapphire","PY *EAST VILLAGE 404-201-6612 NY","PY *EAST VILLAGE 404-201-6612 NY",610,,0
2025-02-21,"Chase Sapphire","AMC 9640 ONLINE 888-440-4262 KS","AMC 9640 ONLINE 888-440-4262 KS",56.98,,0
2025-02-21,"Chase Sapphire","DD *DOORDASH XIANFAMOU 855-431-0459 CA","DD *DOORDASH XIANFAMOU 855-431-0459 CA",28.37,,0
2025-02-21,"Chase Sapphire","NJT RAIL MY-TIX 973-378-6339 NJ","NJT RAIL MY-TIX 973-378-6339 NJ",18.4,,0
2025-02-21,"Chase Sapphire","TST*LE VILLAGE 4F New York NY","TST*LE VILLAGE 4F New York NY",11,,0
2025-02-21,"Chase Sapphire","PRIMO CAPPUCCINO NEW YORK NY","PRIMO CAPPUCCINO NEW YORK NY",5,,0
2025-02-21,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-20,"Chase Sapphire","CRATE&BARREL CB2 NOD 800-967-6696 IL","CRATE&BARREL CB2 NOD 800-967-6696 IL",390.51,,0
2025-02-20,"Chase Sapphire","CLASSPASS* MONTHLY CLASSPASS.COM MT","CLASSPASS* MONTHLY CLASSPASS.COM MT",93.01,,0
2025-02-20,"Chase Sapphire","Spectrum 855-707-7328 MO","Spectrum 855-707-7328 MO",29.99,,0
2025-02-20,"Chase Sapphire","DD *DOORDASH SOOTHRTHA 855-431-0459 CA","DD *DOORDASH SOOTHRTHA 855-431-0459 CA",25.76,,0
2025-02-20,"Amex Delta",AMC,"AMC 9640 ONLINE*9640LEAWOOD             KS",24.95,"Entertainment-Theatrical Events",0
2025-02-20,"Chase Sapphire","DD *DOORDASH LEVAINBAK DOORDASH.COM CA","DD *DOORDASH LEVAINBAK DOORDASH.COM CA",7.76,,0
2025-02-20,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",7.02,,0
2025-02-20,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-20,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-19,"Chase Sapphire","DD *DOORDASH DASHMART 855-431-0459 CA","DD *DOORDASH DASHMART 855-431-0459 CA",41.11,,0
2025-02-19,"Chase Sapphire","TST* DIG INN SEASONAL MAR NEW YORK NY","TST* DIG INN SEASONAL MAR NEW YORK NY",30.81,,0
2025-02-19,"Chase Sapphire","PAYPAL *PEACOCKTVLL E2FFC 212-664-0138 NY","PAYPAL *PEACOCKTVLL E2FFC 212-664-0138 NY",7.99,,0
2025-02-18,"Chase Sapphire","DD *DOORDASH XIANFAMOU 855-431-0459 CA","DD *DOORDASH XIANFAMOU 855-431-0459 CA",37.24,,0
2025-02-18,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",8.02,,0
2025-02-17,"Chase Sapphire","Payment Thank You - Web","Payment Thank You - Web",1202.16,,1
2025-02-17,"Chase Sapphire","AMAZON MKTPLACE PMTS Amzn.com/bill WA","AMAZON MKTPLACE PMTS Amzn.com/bill WA",83.28,,1
2025-02-17,"Chase Sapphire","DD *DOORDASH XIANFAMOU 855-431-0459 CA","DD *DOORDASH XIANFAMOU 855-431-0459 CA",18.62,,0
2025-02-17,"Chase Sapphire","DD *DOORDASH LEVAINBAK DOORDASH.COM CA","DD *DOORDASH LEVAINBAK DOORDASH.COM CA",7.76,,0
2025-02-17,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",4.34,,0
2025-02-17,"Chase Sapphire","CITIBIK*1 RIDE HELP.LYFT.COM CA","CITIBIK*1 RIDE HELP.LYFT.COM CA",1.91,,0
2025-02-16,"Chase Sapphire","SP CHATEAU LE WOOF 171-86269663 NY","SP CHATEAU LE WOOF 171-86269663 NY",73.48,,0
2025-02-16,"Chase Sapphire","PYE BOAT NOODLE LONG ISLAND C NY","PYE BOAT NOODLE LONG ISLAND C NY",66.34,,0
2025-02-16,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",46.55,"Transportation-Taxis & Coach",0
2025-02-16,"Chase Sapphire","DD *DOORDASH CURRYUPNO 855-431-0459 CA","DD *DOORDASH CURRYUPNO 855-431-0459 CA",37.28,,0
2025-02-16,"Chase Sapphire","DD *DOORDASH DASHMART 855-431-0459 CA","DD *DOORDASH DASHMART 855-431-0459 CA",27.32,,0
2025-02-16,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-02-16,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-16,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-15,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",50.54,"Transportation-Taxis & Coach",0
2025-02-15,"Chase Sapphire","DD *DOORDASH OX9LANZHO 855-431-0459 CA","DD *DOORDASH OX9LANZHO 855-431-0459 CA",45.46,,0
2025-02-15,"Chase Sapphire","SQ *SAUCY LUKES BARBECUE Buckeye AZ","SQ *SAUCY LUKES BARBECUE Buckeye AZ",38.85,,0
2025-02-14,"Chase Sapphire","BURROW 646-588-1588 NY","BURROW 646-588-1588 NY",704.44,,0
2025-02-14,"Chase Sapphire","Payment Thank You - Web","Payment Thank You - Web",394.1,,1
2025-02-14,"Chase Sapphire","DD *DOORDASH ELSINALOE 855-431-0459 CA","DD *DOORDASH ELSINALOE 855-431-0459 CA",52.89,,0
2025-02-14,"Chase Sapphire","EB *PUPPY LOVE A DOG-F 801-413-7200 CA","EB *PUPPY LOVE A DOG-F 801-413-7200 CA",49.87,,0
2025-02-14,"Amex Delta",DELTA,"DELTA AIR LINES",40,Travel-Airline,0
2025-02-14,"Chase Sapphire","DD *DOORDASH RISEWOODF 855-431-0459 CA","DD *DOORDASH RISEWOODF 855-431-0459 CA",38.59,,0
2025-02-14,"Chase Sapphire","DD *DOORDASH SUSIECAKE 855-431-0459 CA","DD *DOORDASH SUSIECAKE 855-431-0459 CA",30.95,,0
2025-02-14,"Chase Sapphire","NYTIMES* 800-698-4637 NY","NYTIMES* 800-698-4637 NY",23,,0
2025-02-14,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",15.98,"Transportation-Taxis & Coach",0
2025-02-14,"Chase Sapphire","DD *DOORDASH WALGREENS DOORDASH.COM CA","DD *DOORDASH WALGREENS DOORDASH.COM CA",4.92,,0
2025-02-13,"Chase Sapphire","DD *DOORDASH OX9LANZHO 855-431-0459 CA","DD *DOORDASH OX9LANZHO 855-431-0459 CA",101.93,,0
2025-02-13,"Chase Sapphire","DD *DOORDASH KAJIKEN 855-431-0459 CA","DD *DOORDASH KAJIKEN 855-431-0459 CA",26.76,,0
2025-02-13,"Chase Sapphire","BABELCLOUD INC. GRU.AI/HOME DE","BABELCLOUD INC. GRU.AI/HOME DE",19.9,,0
2025-02-13,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",14.44,"Transportation-Taxis & Coach",0
2025-02-12,"Chase Sapphire","Payment Thank You - Web","Payment Thank You - Web",2942.6,,1
2025-02-12,"Chase Sapphire","AMAZON MKTPL*HV7C39QQ3 Amzn.com/bill WA","AMAZON MKTPL*HV7C39QQ3 Amzn.com/bill WA",144.7,,0
2025-02-12,"Chase Sapphire","DD *DOORDASH KAJIKEN 855-431-0459 CA","DD *DOORDASH KAJIKEN 855-431-0459 CA",68.66,,0
2025-02-12,"Chase Sapphire","DELIVERY.COM 888-434-1035 NY","DELIVERY.COM 888-434-1035 NY",59.6,,0
2025-02-12,"Chase Sapphire","DELIVERY.COM 888-434-1035 NY","DELIVERY.COM 888-434-1035 NY",39.56,,1
2025-02-12,"Chase Sapphire","DELIVERY.COM 888-434-1035 NY","DELIVERY.COM 888-434-1035 NY",35.92,,1
2025-02-12,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",15.94,"Transportation-Taxis & Coach",0
2025-02-12,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",12.92,"Transportation-Taxis & Coach",0
2025-02-12,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",9.99,,0
2025-02-11,"Chase Sapphire","DD *DOORDASH MYDUMPLIN 855-431-0459 CA","DD *DOORDASH MYDUMPLIN 855-431-0459 CA",73.15,,0
2025-02-11,"Chase Sapphire","Amazon.com*7E49C4QR3 Amzn.com/bill WA","Amazon.com*7E49C4QR3 Amzn.com/bill WA",45,,0
2025-02-11,"Chase Sapphire","DELIVERY.COM 888-434-1035 NY","DELIVERY.COM 888-434-1035 NY",39.56,,0
2025-02-11,"Chase Sapphire","Amazon.com*921010LU3 Amzn.com/bill WA","Amazon.com*921010LU3 Amzn.com/bill WA",18.06,,0
2025-02-11,"Chase Sapphire","ADOBE *800-833-6687 800-833-6687 CA","ADOBE *800-833-6687 800-833-6687 CA",10.86,,0
2025-02-10,"Chase Sapphire","WWW.FOLDNY.COM WWW.FOLDNY.CO NY","WWW.FOLDNY.COM WWW.FOLDNY.CO NY",98.94,,0
2025-02-10,"Chase Sapphire","TST* CAFE MOGADOR WILLIAM BROOKLYN NY","TST* CAFE MOGADOR WILLIAM BROOKLYN NY",39.8,,0
2025-02-10,"Chase Sapphire","DELIVERY.COM 888-434-1035 NY","DELIVERY.COM 888-434-1035 NY",35.92,,0
2025-02-10,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",34.2,"Transportation-Taxis & Coach",0
2025-02-10,"Chase Sapphire","CITIBIK*4 RIDES HELP.LYFT.COM CA","CITIBIK*4 RIDES HELP.LYFT.COM CA",9.26,,0
2025-02-10,"Chase Sapphire","PEET'S #20502 SAN CARLOS CA","PEET'S #20502 SAN CARLOS CA",5.74,,0
2025-02-10,"Chase Sapphire","SQ *HOUSE OF BAGELS, SAN SAN CARLOS CA","SQ *HOUSE OF BAGELS, SAN SAN CARLOS CA",3.45,,0
2025-02-09,"Chase Sapphire","SPO*COQODAQ NEW YORK NY","SPO*COQODAQ NEW YORK NY",153,,0
2025-02-09,"Chase Sapphire","GOOGLE *Google One g.co/helppay# CA","GOOGLE *Google One g.co/helppay# CA",21.76,,0
2025-02-09,"Amex Delta",AplPay,"AplPay LYFT         855-280-0278        CA",20.3,"Transportation-Taxis & Coach",0
2025-02-09,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-02-09,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-09,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-09,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-08,"Chase Sapphire","AMAZON MKTPL*7Y8SR1U43 Amzn.com/bill WA","AMAZON MKTPL*7Y8SR1U43 Amzn.com/bill WA",52.24,,0
2025-02-08,"Chase Sapphire","UEP*DUNHUANG LANZHOU NOOD NEW YORK NY","UEP*DUNHUANG LANZHOU NOOD NEW YORK NY",36.59,,0
2025-02-08,"Chase Sapphire","DD *DOORDASH XIANFAMOU 855-431-0459 CA","DD *DOORDASH XIANFAMOU 855-431-0459 CA",33.49,,0
2025-02-08,"Chase Sapphire","DD *DOORDASH XIANFAMOU 855-431-0459 CA","DD *DOORDASH XIANFAMOU 855-431-0459 CA",18.62,,0
2025-02-08,"Chase Sapphire","LS WOOFTOWN, LLC 121-22081234 NY","LS WOOFTOWN, LLC 121-22081234 NY",14.14,,0
2025-02-08,"Chase Sapphire","GOOGLE *Colab cc@google.com CA","GOOGLE *Colab cc@google.com CA",10.88,,0
2025-02-08,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",8.02,,0
2025-02-08,"Chase Sapphire","JACK'S COFFEE W 10TH ST NEW YORK NY","JACK'S COFFEE W 10TH ST NEW YORK NY",4.9,,0
2025-02-07,"Chase Sapphire","DD *DOORDASH SOOTHRTHA 855-431-0459 CA","DD *DOORDASH SOOTHRTHA 855-431-0459 CA",25.76,,0
2025-02-07,"Chase Sapphire","AMAZON MKTPL*Q55ZW5QR3 Amzn.com/bill WA","AMAZON MKTPL*Q55ZW5QR3 Amzn.com/bill WA",24.24,,0
2025-02-07,"Chase Sapphire","AMAZON MKTPL*Z78594HC1 Amzn.com/bill WA","AMAZON MKTPL*Z78594HC1 Amzn.com/bill WA",21.76,,0
2025-02-07,"Chase Sapphire","SQ *STUMPTOWN COFFEE ROAS New York NY","SQ *STUMPTOWN COFFEE ROAS New York NY",4.9,,0
2025-02-07,"Chase Sapphire","SQ *THIRD RAIL COFFEE New York NY","SQ *THIRD RAIL COFFEE New York NY",4.75,,0
2025-02-06,"Chase Sapphire","CVS/PHARMACY #02558 NEW YORK NY","CVS/PHARMACY #02558 NEW YORK NY",81.23,,0
2025-02-06,"Chase Sapphire","FIVE GUYS NY 0261 QSR NEW YORK NY","FIVE GUYS NY 0261 QSR NEW YORK NY",24.2,,0
2025-02-06,"Chase Sapphire","SQ *EAST ONE COFFEE ROAST Brooklyn NY","SQ *EAST ONE COFFEE ROAST Brooklyn NY",10.98,,0
2025-02-06,"Chase Sapphire","TST* T.M.7 - APOLLO BAGEL NEW YORK NY","TST* T.M.7 - APOLLO BAGEL NEW YORK NY",9.29,,0
2025-02-06,"Chase Sapphire","AMAZON MKTPL*Z78WC1SI0 Amzn.com/bill WA","AMAZON MKTPL*Z78WC1SI0 Amzn.com/bill WA",4.34,,0
2025-02-06,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-06,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-06,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-05,"Chase Sapphire","DD *DOORDASH EMPANADAM 855-431-0459 CA","DD *DOORDASH EMPANADAM 855-431-0459 CA",20.04,,0
2025-02-05,"Chase Sapphire","DD *DOORDASH BROWNBAGS 855-431-0459 CA","DD *DOORDASH BROWNBAGS 855-431-0459 CA",18.81,,0
2025-02-05,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-02-04,"Chase Sapphire","J CREW 800-562-0258 VA","J CREW 800-562-0258 VA",24,,0
2025-02-04,"Chase Sapphire","DD *DOORDASH TACOMAHAL 855-431-0459 CA","DD *DOORDASH TACOMAHAL 855-431-0459 CA",17.47,,0
2025-02-04,"Amex Delta",APPLE.COM/BILL,"APPLE.COM/BILL      INTERNET CHARGE     CA",14.38,"Merchandise & Supplies-Internet Purchase",0
2025-02-04,"Chase Sapphire","SQSP* INV168168708 HTTPSSQUARESP NY","SQSP* INV168168708 HTTPSSQUARESP NY",12,,0
2025-02-04,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",9.99,,0
2025-02-04,"Chase Sapphire","PAYPAL *UBER 866-576-1039 CA","PAYPAL *UBER 866-576-1039 CA",9.99,,0
2025-02-04,"Chase Sapphire","REPLICATE REPLICATE.COM CA","REPLICATE REPLICATE.COM CA",9.65,,0
2025-02-03,"Chase Sapphire","OPENAI *CHATGPT SUBSCR OPENAI.COM CA","OPENAI *CHATGPT SUBSCR OPENAI.COM CA",208.31,,0
2025-02-03,"Chase Sapphire","AMAZON MKTPL*ZO5978E93 Amzn.com/bill WA","AMAZON MKTPL*ZO5978E93 Amzn.com/bill WA",83.28,,0
2025-02-03,"Chase Sapphire","DD *DOORDASH SOMTUMDER 855-431-0459 CA","DD *DOORDASH SOMTUMDER 855-431-0459 CA",41,,0
